<TICKER>;<PER>;<DATE>;<TIME>;LAST;<VOL>
GAZP;0;18.02.2021;10:01:21;228.470000000;10
GAZP;0;18.02.2021;10:01:21;228.470000000;190
GAZP;0;18.02.2021;10:01:21;228.480000000;100
GAZP;0;18.02.2021;10:01:21;228.480000000;110
GAZP;0;18.02.2021;10:01:21;228.480000000;150
GAZP;0;18.02.2021;10:01:21;228.360000000;200
GAZP;0;18.02.2021;10:01:21;228.360000000;20
GAZP;0;18.02.2021;10:01:22;228.360000000;40
GAZP;0;18.02.2021;10:01:22;228.350000000;20
GAZP;0;18.02.2021;10:01:22;228.460000000;10
GAZP;0;18.02.2021;10:01:23;228.400000000;10
GAZP;0;18.02.2021;10:01:23;228.370000000;1990
GAZP;0;18.02.2021;10:01:24;228.370000000;290
GAZP;0;18.02.2021;10:01:24;228.360000000;210
GAZP;0;18.02.2021;10:01:25;228.450000000;100
GAZP;0;18.02.2021;10:01:25;228.460000000;90
GAZP;0;18.02.2021;10:01:25;228.480000000;810
GAZP;0;18.02.2021;10:01:25;228.380000000;100
GAZP;0;18.02.2021;10:01:25;228.380000000;300
GAZP;0;18.02.2021;10:01:25;228.380000000;410
GAZP;0;18.02.2021;10:01:25;228.370000000;90
GAZP;0;18.02.2021;10:01:27;228.380000000;50
GAZP;0;18.02.2021;10:01:27;228.370000000;100
GAZP;0;18.02.2021;10:01:27;228.370000000;130
GAZP;0;18.02.2021;10:01:28;228.470000000;10
GAZP;0;18.02.2021;10:01:28;228.470000000;30
GAZP;0;18.02.2021;10:01:29;228.380000000;100
GAZP;0;18.02.2021;10:01:31;228.370000000;300
GAZP;0;18.02.2021;10:01:31;228.460000000;30
GAZP;0;18.02.2021;10:01:32;228.370000000;380
GAZP;0;18.02.2021;10:01:32;228.360000000;790
GAZP;0;18.02.2021;10:01:32;228.360000000;500
GAZP;0;18.02.2021;10:01:32;228.350000000;830
GAZP;0;18.02.2021;10:01:32;228.450000000;40
GAZP;0;18.02.2021;10:01:34;228.350000000;480
GAZP;0;18.02.2021;10:01:35;228.450000000;1220
GAZP;0;18.02.2021;10:01:35;228.460000000;1080
GAZP;0;18.02.2021;10:01:35;228.460000000;10
GAZP;0;18.02.2021;10:01:36;228.400000000;500
GAZP;0;18.02.2021;10:01:36;228.400000000;10
GAZP;0;18.02.2021;10:01:37;228.450000000;110
GAZP;0;18.02.2021;10:01:37;228.470000000;60
GAZP;0;18.02.2021;10:01:37;228.470000000;120
GAZP;0;18.02.2021;10:01:37;228.470000000;110
GAZP;0;18.02.2021;10:01:37;228.470000000;20
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.470000000;10
GAZP;0;18.02.2021;10:01:37;228.480000000;390
GAZP;0;18.02.2021;10:01:38;228.400000000;490
GAZP;0;18.02.2021;10:01:39;228.390000000;10
GAZP;0;18.02.2021;10:01:39;228.390000000;1000
GAZP;0;18.02.2021;10:01:40;228.450000000;10
GAZP;0;18.02.2021;10:01:41;228.400000000;10
GAZP;0;18.02.2021;10:01:41;228.350000000;490
GAZP;0;18.02.2021;10:01:42;228.400000000;40
GAZP;0;18.02.2021;10:01:42;228.400000000;260
GAZP;0;18.02.2021;10:01:42;228.390000000;50
GAZP;0;18.02.2021;10:01:42;228.360000000;50
GAZP;0;18.02.2021;10:01:42;228.350000000;2370
GAZP;0;18.02.2021;10:01:42;228.350000000;200
GAZP;0;18.02.2021;10:01:42;228.350000000;20
GAZP;0;18.02.2021;10:01:42;228.340000000;200
GAZP;0;18.02.2021;10:01:42;228.340000000;50
GAZP;0;18.02.2021;10:01:42;228.330000000;10
GAZP;0;18.02.2021;10:01:42;228.330000000;1000
GAZP;0;18.02.2021;10:01:42;228.300000000;10
GAZP;0;18.02.2021;10:01:42;228.300000000;10
GAZP;0;18.02.2021;10:01:42;228.300000000;3000
GAZP;0;18.02.2021;10:01:42;228.300000000;2000
GAZP;0;18.02.2021;10:01:42;228.300000000;100
GAZP;0;18.02.2021;10:01:42;228.300000000;10
GAZP;0;18.02.2021;10:01:42;228.300000000;650
GAZP;0;18.02.2021;10:01:42;228.300000000;10
GAZP;0;18.02.2021;10:01:42;228.440000000;50
GAZP;0;18.02.2021;10:01:44;228.430000000;100
GAZP;0;18.02.2021;10:01:44;228.360000000;150
GAZP;0;18.02.2021;10:01:44;228.430000000;770
GAZP;0;18.02.2021;10:01:47;228.450000000;290
GAZP;0;18.02.2021;10:01:47;228.460000000;210
GAZP;0;18.02.2021;10:01:47;228.460000000;100
GAZP;0;18.02.2021;10:01:48;228.470000000;220
GAZP;0;18.02.2021;10:01:48;228.470000000;220
GAZP;0;18.02.2021;10:01:48;228.490000000;1000
GAZP;0;18.02.2021;10:01:48;228.480000000;60
GAZP;0;18.02.2021;10:01:48;228.490000000;500
GAZP;0;18.02.2021;10:01:48;228.500000000;4410
GAZP;0;18.02.2021;10:01:48;228.500000000;10
GAZP;0;18.02.2021;10:01:48;228.500000000;2000
GAZP;0;18.02.2021;10:01:48;228.500000000;200
GAZP;0;18.02.2021;10:01:48;228.500000000;440
GAZP;0;18.02.2021;10:01:48;228.500000000;500
GAZP;0;18.02.2021;10:01:48;228.500000000;100
GAZP;0;18.02.2021;10:01:48;228.500000000;10
GAZP;0;18.02.2021;10:01:48;228.500000000;1000
GAZP;0;18.02.2021;10:01:48;228.500000000;10000
GAZP;0;18.02.2021;10:01:48;228.510000000;500
GAZP;0;18.02.2021;10:01:48;228.500000000;550
GAZP;0;18.02.2021;10:01:48;228.500000000;50
GAZP;0;18.02.2021;10:01:49;228.510000000;10
GAZP;0;18.02.2021;10:01:49;228.500000000;400
GAZP;0;18.02.2021;10:01:50;228.510000000;90
GAZP;0;18.02.2021;10:01:50;228.410000000;10
GAZP;0;18.02.2021;10:01:50;228.410000000;50
GAZP;0;18.02.2021;10:01:51;228.510000000;10
GAZP;0;18.02.2021;10:01:52;228.510000000;500
GAZP;0;18.02.2021;10:01:52;228.510000000;890
GAZP;0;18.02.2021;10:01:52;228.520000000;110
GAZP;0;18.02.2021;10:01:52;228.540000000;290
GAZP;0;18.02.2021;10:01:52;228.500000000;20
GAZP;0;18.02.2021;10:01:53;228.440000000;40
GAZP;0;18.02.2021;10:01:53;228.500000000;20
GAZP;0;18.02.2021;10:01:53;228.540000000;80
GAZP;0;18.02.2021;10:01:54;228.520000000;500
GAZP;0;18.02.2021;10:01:54;228.520000000;100
GAZP;0;18.02.2021;10:01:54;228.520000000;100
GAZP;0;18.02.2021;10:01:55;228.520000000;280
GAZP;0;18.02.2021;10:01:55;228.500000000;220
GAZP;0;18.02.2021;10:01:55;228.440000000;50
GAZP;0;18.02.2021;10:01:56;228.450000000;50
GAZP;0;18.02.2021;10:01:56;228.440000000;110
GAZP;0;18.02.2021;10:01:56;228.420000000;70
GAZP;0;18.02.2021;10:01:57;228.530000000;1000
GAZP;0;18.02.2021;10:01:57;228.530000000;3380
GAZP;0;18.02.2021;10:01:57;228.530000000;600
GAZP;0;18.02.2021;10:01:58;228.530000000;220
GAZP;0;18.02.2021;10:01:58;228.530000000;140
GAZP;0;18.02.2021;10:01:58;228.540000000;50
GAZP;0;18.02.2021;10:01:58;228.530000000;20
GAZP;0;18.02.2021;10:01:59;228.530000000;20
GAZP;0;18.02.2021;10:01:59;228.430000000;80
GAZP;0;18.02.2021;10:01:59;228.540000000;1000
GAZP;0;18.02.2021;10:01:59;228.540000000;250
GAZP;0;18.02.2021;10:02:01;228.430000000;10
GAZP;0;18.02.2021;10:02:01;228.530000000;90
GAZP;0;18.02.2021;10:02:01;228.540000000;680
GAZP;0;18.02.2021;10:02:01;228.540000000;230
GAZP;0;18.02.2021;10:02:01;228.540000000;500
GAZP;0;18.02.2021;10:02:01;228.540000000;860
GAZP;0;18.02.2021;10:02:01;228.540000000;50
GAZP;0;18.02.2021;10:02:02;228.450000000;20
GAZP;0;18.02.2021;10:02:02;228.550000000;110
GAZP;0;18.02.2021;10:02:02;228.570000000;500
GAZP;0;18.02.2021;10:02:02;228.580000000;100
GAZP;0;18.02.2021;10:02:02;228.580000000;290
GAZP;0;18.02.2021;10:02:03;228.580000000;1780
GAZP;0;18.02.2021;10:02:03;228.580000000;20
GAZP;0;18.02.2021;10:02:03;228.590000000;1500
GAZP;0;18.02.2021;10:02:03;228.600000000;1400
GAZP;0;18.02.2021;10:02:03;228.600000000;3600
GAZP;0;18.02.2021;10:02:03;228.600000000;400
GAZP;0;18.02.2021;10:02:03;228.520000000;140
GAZP;0;18.02.2021;10:02:03;228.540000000;940
GAZP;0;18.02.2021;10:02:03;228.540000000;2100
GAZP;0;18.02.2021;10:02:03;228.540000000;40
GAZP;0;18.02.2021;10:02:04;228.550000000;100
GAZP;0;18.02.2021;10:02:05;228.550000000;20
GAZP;0;18.02.2021;10:02:05;228.550000000;80
GAZP;0;18.02.2021;10:02:05;228.550000000;20
GAZP;0;18.02.2021;10:02:06;228.670000000;10
GAZP;0;18.02.2021;10:02:06;228.670000000;40
GAZP;0;18.02.2021;10:02:06;228.670000000;10
GAZP;0;18.02.2021;10:02:06;228.680000000;20
GAZP;0;18.02.2021;10:02:07;228.680000000;20
GAZP;0;18.02.2021;10:02:07;228.680000000;1000
GAZP;0;18.02.2021;10:02:07;228.560000000;100
GAZP;0;18.02.2021;10:02:07;228.560000000;110
GAZP;0;18.02.2021;10:02:08;228.690000000;50
GAZP;0;18.02.2021;10:02:08;228.690000000;100
GAZP;0;18.02.2021;10:02:09;228.690000000;100
GAZP;0;18.02.2021;10:02:10;228.570000000;10
GAZP;0;18.02.2021;10:02:11;228.570000000;90
GAZP;0;18.02.2021;10:02:11;228.550000000;100
GAZP;0;18.02.2021;10:02:11;228.550000000;10
GAZP;0;18.02.2021;10:02:11;228.690000000;10
GAZP;0;18.02.2021;10:02:11;228.690000000;1000
GAZP;0;18.02.2021;10:02:11;228.690000000;100
GAZP;0;18.02.2021;10:02:11;228.560000000;100
GAZP;0;18.02.2021;10:02:11;228.550000000;170
GAZP;0;18.02.2021;10:02:11;228.550000000;230
GAZP;0;18.02.2021;10:02:11;228.690000000;10
GAZP;0;18.02.2021;10:02:12;228.680000000;400
GAZP;0;18.02.2021;10:02:12;228.560000000;20
GAZP;0;18.02.2021;10:02:13;228.690000000;130
GAZP;0;18.02.2021;10:02:13;228.690000000;10
GAZP;0;18.02.2021;10:02:13;228.700000000;860
GAZP;0;18.02.2021;10:02:13;228.570000000;50
GAZP;0;18.02.2021;10:02:13;228.700000000;1000
GAZP;0;18.02.2021;10:02:14;228.560000000;60
GAZP;0;18.02.2021;10:02:14;228.700000000;500
GAZP;0;18.02.2021;10:02:15;228.570000000;40
GAZP;0;18.02.2021;10:02:15;228.700000000;440
GAZP;0;18.02.2021;10:02:16;228.560000000;10
GAZP;0;18.02.2021;10:02:16;228.560000000;10
GAZP;0;18.02.2021;10:02:16;228.540000000;20
GAZP;0;18.02.2021;10:02:16;228.540000000;70
GAZP;0;18.02.2021;10:02:18;228.680000000;40
GAZP;0;18.02.2021;10:02:19;228.690000000;10
GAZP;0;18.02.2021;10:02:19;228.690000000;10
GAZP;0;18.02.2021;10:02:19;228.690000000;10
GAZP;0;18.02.2021;10:02:19;228.690000000;100
GAZP;0;18.02.2021;10:02:20;228.570000000;10
GAZP;0;18.02.2021;10:02:20;228.690000000;100
GAZP;0;18.02.2021;10:02:21;228.690000000;440
GAZP;0;18.02.2021;10:02:21;228.570000000;100
GAZP;0;18.02.2021;10:02:21;228.560000000;100
GAZP;0;18.02.2021;10:02:21;228.570000000;100
GAZP;0;18.02.2021;10:02:21;228.550000000;10
GAZP;0;18.02.2021;10:02:21;228.540000000;30
GAZP;0;18.02.2021;10:02:21;228.540000000;530
GAZP;0;18.02.2021;10:02:21;228.530000000;2330
GAZP;0;18.02.2021;10:02:22;228.680000000;2330
GAZP;0;18.02.2021;10:02:22;228.690000000;4250
GAZP;0;18.02.2021;10:02:22;228.690000000;2300
GAZP;0;18.02.2021;10:02:22;228.700000000;1120
GAZP;0;18.02.2021;10:02:24;228.690000000;1500
GAZP;0;18.02.2021;10:02:24;228.700000000;3500
GAZP;0;18.02.2021;10:02:25;228.700000000;20
GAZP;0;18.02.2021;10:02:26;228.560000000;250
GAZP;0;18.02.2021;10:02:27;228.700000000;23600
GAZP;0;18.02.2021;10:02:27;228.700000000;10
GAZP;0;18.02.2021;10:02:27;228.700000000;680
GAZP;0;18.02.2021;10:02:27;228.700000000;400
GAZP;0;18.02.2021;10:02:27;228.700000000;20
GAZP;0;18.02.2021;10:02:27;228.700000000;10
GAZP;0;18.02.2021;10:02:28;228.700000000;30
GAZP;0;18.02.2021;10:02:28;228.650000000;10
GAZP;0;18.02.2021;10:02:29;228.700000000;20
GAZP;0;18.02.2021;10:02:29;228.700000000;1380
GAZP;0;18.02.2021;10:02:29;228.700000000;90
GAZP;0;18.02.2021;10:02:29;228.700000000;510
GAZP;0;18.02.2021;10:02:29;228.650000000;280
GAZP;0;18.02.2021;10:02:30;228.650000000;2230
GAZP;0;18.02.2021;10:02:30;228.570000000;100
GAZP;0;18.02.2021;10:02:30;228.560000000;4130
GAZP;0;18.02.2021;10:02:30;228.540000000;1000
GAZP;0;18.02.2021;10:02:30;228.530000000;680
GAZP;0;18.02.2021;10:02:30;228.530000000;1000
GAZP;0;18.02.2021;10:02:30;228.520000000;4000
GAZP;0;18.02.2021;10:02:30;228.500000000;10
GAZP;0;18.02.2021;10:02:30;228.490000000;4380
GAZP;0;18.02.2021;10:02:30;228.480000000;2470
GAZP;0;18.02.2021;10:02:30;228.520000000;110
GAZP;0;18.02.2021;10:02:30;228.640000000;200
GAZP;0;18.02.2021;10:02:31;228.640000000;1000
GAZP;0;18.02.2021;10:02:31;228.640000000;10
GAZP;0;18.02.2021;10:02:31;228.640000000;60
GAZP;0;18.02.2021;10:02:33;228.640000000;200
GAZP;0;18.02.2021;10:02:33;228.640000000;1000
GAZP;0;18.02.2021;10:02:34;228.640000000;1910
GAZP;0;18.02.2021;10:02:34;228.650000000;2360
GAZP;0;18.02.2021;10:02:34;228.670000000;1330
GAZP;0;18.02.2021;10:02:34;228.680000000;960
GAZP;0;18.02.2021;10:02:34;228.670000000;160
GAZP;0;18.02.2021;10:02:34;228.560000000;20
GAZP;0;18.02.2021;10:02:35;228.680000000;210
GAZP;0;18.02.2021;10:02:36;228.670000000;100
GAZP;0;18.02.2021;10:02:36;228.680000000;500
GAZP;0;18.02.2021;10:02:36;228.680000000;140
GAZP;0;18.02.2021;10:02:37;228.560000000;480
GAZP;0;18.02.2021;10:02:37;228.680000000;300
GAZP;0;18.02.2021;10:02:38;228.560000000;200
GAZP;0;18.02.2021;10:02:39;228.560000000;320
GAZP;0;18.02.2021;10:02:39;228.550000000;340
GAZP;0;18.02.2021;10:02:39;228.540000000;340
GAZP;0;18.02.2021;10:02:40;228.680000000;20
GAZP;0;18.02.2021;10:02:41;228.680000000;500
GAZP;0;18.02.2021;10:02:41;228.570000000;30
GAZP;0;18.02.2021;10:02:41;228.550000000;70
GAZP;0;18.02.2021;10:02:41;228.680000000;10
GAZP;0;18.02.2021;10:02:44;228.680000000;230
GAZP;0;18.02.2021;10:02:44;228.590000000;100
GAZP;0;18.02.2021;10:02:45;228.690000000;20
GAZP;0;18.02.2021;10:02:45;228.690000000;50
GAZP;0;18.02.2021;10:02:45;228.690000000;50
GAZP;0;18.02.2021;10:02:46;228.640000000;50
GAZP;0;18.02.2021;10:02:46;228.590000000;350
GAZP;0;18.02.2021;10:02:47;228.690000000;10
GAZP;0;18.02.2021;10:02:48;228.580000000;20
GAZP;0;18.02.2021;10:02:48;228.590000000;60
GAZP;0;18.02.2021;10:02:49;228.690000000;10
GAZP;0;18.02.2021;10:02:49;228.590000000;440
GAZP;0;18.02.2021;10:02:49;228.580000000;10
GAZP;0;18.02.2021;10:02:50;228.680000000;10
GAZP;0;18.02.2021;10:02:50;228.690000000;100
GAZP;0;18.02.2021;10:02:51;228.690000000;30
GAZP;0;18.02.2021;10:02:51;228.670000000;130
GAZP;0;18.02.2021;10:02:51;228.690000000;170
GAZP;0;18.02.2021;10:02:51;228.690000000;3220
GAZP;0;18.02.2021;10:02:51;228.690000000;10
GAZP;0;18.02.2021;10:02:51;228.690000000;1500
GAZP;0;18.02.2021;10:02:51;228.690000000;100
GAZP;0;18.02.2021;10:02:53;228.590000000;500
GAZP;0;18.02.2021;10:02:56;228.590000000;500
GAZP;0;18.02.2021;10:02:56;228.590000000;300
GAZP;0;18.02.2021;10:02:56;228.590000000;930
GAZP;0;18.02.2021;10:02:56;228.580000000;3070
GAZP;0;18.02.2021;10:02:56;228.570000000;100
GAZP;0;18.02.2021;10:02:56;228.560000000;840
GAZP;0;18.02.2021;10:02:56;228.550000000;530
GAZP;0;18.02.2021;10:02:56;228.550000000;1000
GAZP;0;18.02.2021;10:02:56;228.550000000;1000
GAZP;0;18.02.2021;10:02:56;228.550000000;180
GAZP;0;18.02.2021;10:02:56;228.530000000;1420
GAZP;0;18.02.2021;10:02:56;228.510000000;130
GAZP;0;18.02.2021;10:02:57;228.540000000;10
GAZP;0;18.02.2021;10:02:58;228.660000000;200
GAZP;0;18.02.2021;10:02:59;228.690000000;10
GAZP;0;18.02.2021;10:02:59;228.690000000;10
GAZP;0;18.02.2021;10:03:00;228.690000000;100
GAZP;0;18.02.2021;10:03:00;228.690000000;100
GAZP;0;18.02.2021;10:03:00;228.690000000;100
GAZP;0;18.02.2021;10:03:01;228.690000000;460
GAZP;0;18.02.2021;10:03:01;228.690000000;500
GAZP;0;18.02.2021;10:03:01;228.690000000;20
GAZP;0;18.02.2021;10:03:01;228.690000000;20
GAZP;0;18.02.2021;10:03:01;228.600000000;50
GAZP;0;18.02.2021;10:03:01;228.560000000;200
GAZP;0;18.02.2021;10:03:01;228.550000000;750
GAZP;0;18.02.2021;10:03:01;228.680000000;10
GAZP;0;18.02.2021;10:03:01;228.680000000;300
GAZP;0;18.02.2021;10:03:02;228.680000000;100
GAZP;0;18.02.2021;10:03:03;228.580000000;50
GAZP;0;18.02.2021;10:03:03;228.680000000;1200
GAZP;0;18.02.2021;10:03:04;228.680000000;10
GAZP;0;18.02.2021;10:03:05;228.570000000;20
GAZP;0;18.02.2021;10:03:05;228.650000000;10
GAZP;0;18.02.2021;10:03:05;228.640000000;10
GAZP;0;18.02.2021;10:03:06;228.570000000;10
GAZP;0;18.02.2021;10:03:08;228.590000000;10
GAZP;0;18.02.2021;10:03:08;228.650000000;40
GAZP;0;18.02.2021;10:03:08;228.660000000;20
GAZP;0;18.02.2021;10:03:11;228.680000000;10
GAZP;0;18.02.2021;10:03:11;228.680000000;10
GAZP;0;18.02.2021;10:03:11;228.640000000;10
GAZP;0;18.02.2021;10:03:12;228.640000000;20
GAZP;0;18.02.2021;10:03:12;228.640000000;80
GAZP;0;18.02.2021;10:03:13;228.670000000;1000
GAZP;0;18.02.2021;10:03:14;228.660000000;440
GAZP;0;18.02.2021;10:03:14;228.550000000;60
GAZP;0;18.02.2021;10:03:17;228.640000000;100
GAZP;0;18.02.2021;10:03:17;228.560000000;10
GAZP;0;18.02.2021;10:03:18;228.560000000;490
GAZP;0;18.02.2021;10:03:18;228.550000000;1190
GAZP;0;18.02.2021;10:03:18;228.540000000;200
GAZP;0;18.02.2021;10:03:18;228.540000000;10
GAZP;0;18.02.2021;10:03:18;228.520000000;930
GAZP;0;18.02.2021;10:03:18;228.520000000;2640
GAZP;0;18.02.2021;10:03:18;228.500000000;2030
GAZP;0;18.02.2021;10:03:18;228.500000000;1000
GAZP;0;18.02.2021;10:03:18;228.500000000;2000
GAZP;0;18.02.2021;10:03:18;228.500000000;10
GAZP;0;18.02.2021;10:03:18;228.500000000;1000
GAZP;0;18.02.2021;10:03:18;228.490000000;5000
GAZP;0;18.02.2021;10:03:18;228.480000000;20
GAZP;0;18.02.2021;10:03:18;228.470000000;1200
GAZP;0;18.02.2021;10:03:18;228.460000000;200
GAZP;0;18.02.2021;10:03:18;228.440000000;300
GAZP;0;18.02.2021;10:03:18;228.430000000;300
GAZP;0;18.02.2021;10:03:18;228.420000000;610
GAZP;0;18.02.2021;10:03:18;228.420000000;760
GAZP;0;18.02.2021;10:03:18;228.410000000;2220
GAZP;0;18.02.2021;10:03:18;228.410000000;610
GAZP;0;18.02.2021;10:03:18;228.410000000;2280
GAZP;0;18.02.2021;10:03:18;228.560000000;200
GAZP;0;18.02.2021;10:03:19;228.480000000;20
GAZP;0;18.02.2021;10:03:19;228.500000000;160
GAZP;0;18.02.2021;10:03:21;228.540000000;20
GAZP;0;18.02.2021;10:03:22;228.410000000;20
GAZP;0;18.02.2021;10:03:22;228.400000000;210
GAZP;0;18.02.2021;10:03:22;228.520000000;70
GAZP;0;18.02.2021;10:03:22;228.520000000;200
GAZP;0;18.02.2021;10:03:22;228.520000000;20
GAZP;0;18.02.2021;10:03:22;228.520000000;10
GAZP;0;18.02.2021;10:03:24;228.520000000;100
GAZP;0;18.02.2021;10:03:24;228.520000000;10
GAZP;0;18.02.2021;10:03:26;228.440000000;20
GAZP;0;18.02.2021;10:03:26;228.500000000;10
GAZP;0;18.02.2021;10:03:27;228.520000000;1000
GAZP;0;18.02.2021;10:03:27;228.520000000;50
GAZP;0;18.02.2021;10:03:28;228.440000000;100
GAZP;0;18.02.2021;10:03:28;228.430000000;300
GAZP;0;18.02.2021;10:03:28;228.520000000;20
GAZP;0;18.02.2021;10:03:28;228.520000000;800
GAZP;0;18.02.2021;10:03:28;228.540000000;200
GAZP;0;18.02.2021;10:03:30;228.440000000;100
GAZP;0;18.02.2021;10:03:30;228.420000000;10
GAZP;0;18.02.2021;10:03:30;228.410000000;230
GAZP;0;18.02.2021;10:03:30;228.410000000;40
GAZP;0;18.02.2021;10:03:30;228.410000000;120
GAZP;0;18.02.2021;10:03:30;228.410000000;80
GAZP;0;18.02.2021;10:03:30;228.510000000;2000
GAZP;0;18.02.2021;10:03:30;228.520000000;10
GAZP;0;18.02.2021;10:03:31;228.520000000;100
GAZP;0;18.02.2021;10:03:31;228.520000000;10
GAZP;0;18.02.2021;10:03:32;228.520000000;130
GAZP;0;18.02.2021;10:03:32;228.450000000;30
GAZP;0;18.02.2021;10:03:32;228.500000000;200
GAZP;0;18.02.2021;10:03:32;228.520000000;800
GAZP;0;18.02.2021;10:03:33;228.400000000;500
GAZP;0;18.02.2021;10:03:34;228.520000000;20
GAZP;0;18.02.2021;10:03:35;228.410000000;10
GAZP;0;18.02.2021;10:03:36;228.400000000;230
GAZP;0;18.02.2021;10:03:38;228.500000000;500
GAZP;0;18.02.2021;10:03:38;228.510000000;1140
GAZP;0;18.02.2021;10:03:38;228.520000000;230
GAZP;0;18.02.2021;10:03:38;228.520000000;4380
GAZP;0;18.02.2021;10:03:38;228.530000000;2400
GAZP;0;18.02.2021;10:03:38;228.550000000;150
GAZP;0;18.02.2021;10:03:38;228.550000000;700
GAZP;0;18.02.2021;10:03:38;228.600000000;170
GAZP;0;18.02.2021;10:03:38;228.520000000;1000
GAZP;0;18.02.2021;10:03:39;228.520000000;10
GAZP;0;18.02.2021;10:03:39;228.410000000;10
GAZP;0;18.02.2021;10:03:39;228.410000000;50
GAZP;0;18.02.2021;10:03:40;228.410000000;240
GAZP;0;18.02.2021;10:03:40;228.520000000;90
GAZP;0;18.02.2021;10:03:41;228.520000000;10
GAZP;0;18.02.2021;10:03:43;228.430000000;50
GAZP;0;18.02.2021;10:03:43;228.410000000;4090
GAZP;0;18.02.2021;10:03:43;228.400000000;5910
GAZP;0;18.02.2021;10:03:43;228.500000000;250
GAZP;0;18.02.2021;10:03:45;228.400000000;10
GAZP;0;18.02.2021;10:03:45;228.400000000;3140
GAZP;0;18.02.2021;10:03:45;228.400000000;3000
GAZP;0;18.02.2021;10:03:45;228.400000000;100
GAZP;0;18.02.2021;10:03:45;228.400000000;500
GAZP;0;18.02.2021;10:03:45;228.400000000;10
GAZP;0;18.02.2021;10:03:45;228.400000000;200
GAZP;0;18.02.2021;10:03:45;228.400000000;1000
GAZP;0;18.02.2021;10:03:45;228.390000000;100
GAZP;0;18.02.2021;10:03:46;228.370000000;100
GAZP;0;18.02.2021;10:03:46;228.370000000;250
GAZP;0;18.02.2021;10:03:47;228.410000000;100
GAZP;0;18.02.2021;10:03:47;228.440000000;400
GAZP;0;18.02.2021;10:03:47;228.360000000;850
GAZP;0;18.02.2021;10:03:47;228.360000000;100
GAZP;0;18.02.2021;10:03:47;228.360000000;9210
GAZP;0;18.02.2021;10:03:47;228.360000000;10
GAZP;0;18.02.2021;10:03:47;228.350000000;100
GAZP;0;18.02.2021;10:03:47;228.350000000;200
GAZP;0;18.02.2021;10:03:47;228.350000000;10
GAZP;0;18.02.2021;10:03:49;228.400000000;10
GAZP;0;18.02.2021;10:03:50;228.400000000;100
GAZP;0;18.02.2021;10:03:50;228.400000000;40
GAZP;0;18.02.2021;10:03:50;228.400000000;700
GAZP;0;18.02.2021;10:03:50;228.410000000;80
GAZP;0;18.02.2021;10:03:50;228.450000000;9180
GAZP;0;18.02.2021;10:03:51;228.470000000;10
GAZP;0;18.02.2021;10:03:51;228.470000000;4370
GAZP;0;18.02.2021;10:03:51;228.480000000;1780
GAZP;0;18.02.2021;10:03:51;228.490000000;10
GAZP;0;18.02.2021;10:03:51;228.500000000;1580
GAZP;0;18.02.2021;10:03:51;228.520000000;50
GAZP;0;18.02.2021;10:03:51;228.520000000;100
GAZP;0;18.02.2021;10:03:51;228.520000000;3000
GAZP;0;18.02.2021;10:03:51;228.540000000;150
GAZP;0;18.02.2021;10:03:51;228.540000000;4380
GAZP;0;18.02.2021;10:03:51;228.540000000;4380
GAZP;0;18.02.2021;10:03:51;228.550000000;100
GAZP;0;18.02.2021;10:03:51;228.550000000;430
GAZP;0;18.02.2021;10:03:51;228.550000000;600
GAZP;0;18.02.2021;10:03:51;228.550000000;2690
GAZP;0;18.02.2021;10:03:51;228.570000000;1920
GAZP;0;18.02.2021;10:03:51;228.580000000;210
GAZP;0;18.02.2021;10:03:51;228.580000000;5420
GAZP;0;18.02.2021;10:03:51;228.590000000;6000
GAZP;0;18.02.2021;10:03:51;228.600000000;1930
GAZP;0;18.02.2021;10:03:51;228.600000000;970
GAZP;0;18.02.2021;10:03:51;228.600000000;420
GAZP;0;18.02.2021;10:03:51;228.600000000;20
GAZP;0;18.02.2021;10:03:51;228.600000000;5700
GAZP;0;18.02.2021;10:03:51;228.600000000;14550
GAZP;0;18.02.2021;10:03:51;228.490000000;2690
GAZP;0;18.02.2021;10:03:51;228.480000000;310
GAZP;0;18.02.2021;10:03:51;228.620000000;300
GAZP;0;18.02.2021;10:03:51;228.510000000;100
GAZP;0;18.02.2021;10:03:51;228.500000000;210
GAZP;0;18.02.2021;10:03:53;228.510000000;100
GAZP;0;18.02.2021;10:03:53;228.550000000;20
GAZP;0;18.02.2021;10:03:53;228.640000000;10
GAZP;0;18.02.2021;10:03:53;228.520000000;10
GAZP;0;18.02.2021;10:03:55;228.640000000;50
GAZP;0;18.02.2021;10:03:56;228.530000000;10
GAZP;0;18.02.2021;10:03:56;228.630000000;120
GAZP;0;18.02.2021;10:03:56;228.640000000;40
GAZP;0;18.02.2021;10:03:56;228.650000000;570
GAZP;0;18.02.2021;10:03:57;228.520000000;50
GAZP;0;18.02.2021;10:03:58;228.520000000;1500
